No,FI10501J.PV,FI10301J.PV,PI10105.PV,PI10103.PV,TI10101.PV,TI10103.PV,PI10101.PV,PIP101A1.PV,PIP101B1.PV,WIP101A.PV,WIP101B.PV,EIP101A.PV,EIP101B.PV,FIC10101.PV,FIC10101.OP,FIC10101.SP,LIC10101.PV,LIC10101.OP,LIC10101.SP,VX1YHQ.OP,VX2YHQ.OP,VX9D101.OP,VX2D101.OP,VX1P101.OP,PSV10101AB.OP,DS_P101.OP,XL_P101.OP,label
1254,60.721244,0,1.892967,0,37.986092,25.068966,0.800467,2.850333,0,88.772577,0,14.817097,0,60.565716,33.785891,60.637917,49.971689,33.687731,50,27,0,0,0,0,0,0,0,0
1255,60.653184,0,1.901619,0,37.851576,25.028297,0.797363,2.848637,0,88.897396,0,14.854982,0,60.693431,33.662083,60.499964,49.9337,33.611091,50,27,0,0,0,0,0,0,0,0
1256,60.741739,0,1.89817,0,38.231909,24.968868,0.801725,2.863607,0,89.107617,0,14.790184,0,60.661937,33.73585,60.636162,49.971675,33.686757,50,27,0,0,0,0,0,0,0,0
1257,60.533009,0,1.896146,0,38.198631,24.838924,0.801577,2.857581,0,89.008868,0,14.922479,0,60.771436,33.663422,60.594496,49.960299,33.663609,50,27,0,0,0,0,0,0,0,0
1258,60.52055,0,1.900662,0,38.101638,25.048942,0.802523,2.849138,0,89.138531,0,14.859323,0,60.555105,33.733895,60.537876,49.944848,33.632153,50,27,0,0,0,0,0,0,0,0
1259,60.934928,0,1.898385,0,38.008285,25.123673,0.802028,2.849912,0,89.227135,0,14.925691,0,60.888079,33.679414,60.757007,50.005689,33.753893,50,27,0,0,0,0,0,0,0,0
1260,60.616079,0,1.896593,0,37.983974,24.936449,0.798013,2.860327,0,89.021052,0,14.771941,0,60.805042,33.584811,60.482609,49.929818,33.60145,50,27,0,0,0,0,0,0,0,0
1261,60.945191,0,1.891609,0,38.158732,24.925431,0.797058,2.830879,0,88.909462,0,14.761517,0,60.75789,33.644662,60.581857,49.957599,33.656587,50,27,0,0,0,0,0,0,0,0
1262,60.744071,0,1.898613,0,38.008333,25.026574,0.801501,2.851096,0,89.075778,0,14.838626,0,60.750527,33.473189,60.223795,49.858843,33.457664,50,27,0,0,0,0,0,0,0,0
1263,60.667382,0,1.90313,0,37.860565,25.112729,0.799902,2.873212,0,88.600233,0,14.852671,0,60.76769,33.575691,60.490095,49.933149,33.605608,50,27,0,0,0,0,0,0,0,0
1264,60.582194,0,1.899987,0,38.010693,25.109676,0.795431,2.85263,0,88.787214,0,14.751155,0,60.701927,33.688055,60.678698,49.985611,33.710388,50,27,0,0,0,0,0,0,0,0
1265,60.756297,0,1.902974,0,37.963934,24.913673,0.796044,2.853462,0,89.041614,0,14.799642,0,60.768695,33.628797,60.621919,49.969989,33.678844,50,27,0,0,0,0,0,0,0,0
1266,60.608467,0,1.893939,0,38.206375,25.042044,0.802169,2.862803,0,89.063042,0,14.778105,0,60.595121,33.663618,60.530972,49.945001,33.628318,50,27,0,0,0,0,0,0,0,0
1267,60.708613,0,1.895638,0,38.035037,25.010897,0.797525,2.85713,0,88.83669,0,14.796557,0,60.611764,33.808672,60.857595,50.035552,33.809775,50,27,0,0,0,0,0,0,0,0
1268,60.814445,0,1.900358,0,37.993553,25.066836,0.802576,2.852662,0,89.25756,0,14.816118,0,60.38802,33.831441,60.666515,49.982562,33.70362,50,27,0,0,0,0,0,0,0,0
1269,60.417315,0,1.902165,0,37.920825,25.029988,0.801448,2.847642,0,89.138215,0,14.865245,0,60.515716,33.639453,60.371831,49.901199,33.539906,50,27,0,0,0,0,0,0,0,0
1270,60.995532,0,1.902134,0,37.974709,25.046529,0.801918,2.841977,0,89.187275,0,14.959068,0,60.455414,33.710719,60.470849,49.929059,33.594916,50,27,0,0,0,0,0,0,0,0
1271,60.577087,0,1.894643,0,38.040008,25.002378,0.801045,2.85234,0,89.5872,0,14.820318,0,60.421539,33.971395,60.985874,50.071762,33.881041,50,27,0,0,0,0,0,0,0,0
1272,60.865221,0,1.903351,0,37.971285,24.917194,0.80429,2.862876,0,89.327472,0,14.848906,0,60.781336,33.655841,60.644777,49.977127,33.691543,50,27,0,0,0,0,0,0,0,0
1273,60.300105,0,1.908571,0,37.917514,25.022071,0.799652,2.859234,0,89.35927,0,14.82659,0,60.69027,33.826065,60.921313,50.053675,33.845174,50,27,0,0,0,0,0,0,0,0
1274,60.390213,0,1.896314,0,38.093032,25.016106,0.803258,2.861414,0,88.81348,0,14.882899,0,60.607793,33.690617,60.538685,49.947651,33.632603,50,27,0,0,0,0,0,0,0,0
1275,60.656246,0,1.899537,0,37.969517,24.957,0.799472,2.849769,0,89.06293,0,14.890035,0,60.761831,33.82658,60.983837,50.07095,33.87991,50,27,0,0,0,0,0,0,0,0
1276,60.528926,0,1.894025,0,37.994567,25.06778,0.801371,2.860621,0,89.101912,0,14.881085,0,60.899173,33.626671,60.685622,49.988171,33.714234,50,27,0,0,0,0,0,0,0,0
1277,60.48202,0,1.907054,0,37.912108,24.844662,0.801951,2.85633,0,89.25194,0,14.863453,0,60.560094,33.663089,60.43671,49.919432,33.57595,50,27,0,0,0,0,0,0,0,0
1278,60.823876,0,1.9071,0,38.131488,24.965001,0.802696,2.838225,0,88.973683,0,14.847575,0,60.807999,33.655476,60.676267,49.986045,33.709037,50,27,0,0,0,0,0,0,0,0
1279,60.639133,0,1.889412,0,38.021385,24.911353,0.798621,2.84012,0,88.702365,0,14.856414,0,60.748418,33.886391,61.112006,50.106551,33.951114,50,27,0,0,0,0,0,0,0,0
1280,60.635791,0,1.894627,0,38.148376,24.985992,0.797484,2.840622,0,89.210928,0,14.894812,0,60.734935,33.787654,60.867526,50.038448,33.815292,50,27,0,0,0,0,0,0,0,0
1281,60.685398,0,1.912615,0,37.889218,24.98844,0.80188,2.859069,0,89.236033,0,14.8595,0,61.032619,33.672363,60.913731,50.051027,33.840961,50,27,0,0,0,0,0,0,0,0
1282,60.918831,0,1.903065,0,37.96359,25.110204,0.801,2.857707,0,89.177697,0,14.80101,0,60.936171,33.565173,60.59861,49.963675,33.665894,50,27,0,0,0,0,0,0,0,0
1283,60.714591,0,1.901918,0,37.88644,25.003329,0.799715,2.850355,0,89.240935,0,14.840056,0,60.838104,33.589785,60.573556,49.956931,33.651975,50,27,0,0,0,0,0,0,0,0
1284,60.7877,0,1.900186,0,37.688796,24.928111,0.799629,2.851162,0,88.947652,0,14.825589,0,60.731897,33.709453,60.736307,50.002129,33.742393,50,27,0,0,0,0,0,0,0,0
1285,61.148879,0,1.904608,0,37.962446,24.990575,0.804431,2.84875,0,89.11312,0,14.792978,0,60.445736,33.90765,60.867944,50.038502,33.815524,50,27,0,0,0,0,0,0,0,0
1286,60.843512,0,1.900417,0,38.139331,25.07704,0.806663,2.845227,0,88.798939,0,14.837426,0,60.712076,33.788129,60.855779,50.034949,33.808766,50,27,0,0,0,0,0,0,0,0
1287,60.60815,0,1.909202,0,37.987009,25.020609,0.80518,2.862345,0,89.212513,0,14.828953,0,60.658846,33.759691,60.733583,50.001,33.740879,50,27,0,0,0,0,0,0,0,0
1288,60.502958,0,1.8989,0,37.980542,25.10131,0.800178,2.857098,0,89.210778,0,14.891836,0,60.784134,33.582846,60.481168,49.931229,33.600649,50,27,0,0,0,0,0,0,0,0
1289,60.76427,0,1.897011,0,37.827506,25.025049,0.798694,2.839254,0,89.49259,0,14.843805,0,60.841274,33.701458,60.80744,50.021751,33.781911,50,27,0,0,0,0,0,0,0,0
1290,60.928932,0,1.901925,0,38.223791,24.961506,0.801143,2.839096,0,88.768409,0,14.846065,0,60.741977,33.784899,60.886266,50.04343,33.825704,50,27,0,0,0,0,0,0,0,0
1291,61.140504,0,1.889332,0,38.013798,24.922443,0.802952,2.843839,0,88.841335,0,14.903322,0,60.846838,33.546306,60.478826,49.930599,33.599348,50,27,0,0,0,0,0,0,0,0
1292,60.677775,0,1.897566,0,38.162756,24.999953,0.798972,2.850823,0,88.966403,0,14.870718,0,60.467314,33.937869,60.948256,50.060693,33.860142,50,27,0,0,0,0,0,0,0,0
1293,60.707775,0,1.898636,0,38.229238,25.06842,0.803714,2.848932,0,89.091655,0,14.845892,0,60.468984,33.860615,60.75691,50.007504,33.753839,50,27,0,0,0,0,0,0,0,0
1294,60.602763,0,1.900484,0,38.077179,24.97099,0.797261,2.859054,0,89.411007,0,14.874242,0,60.669639,33.860999,60.940379,50.058177,33.855766,50,27,0,0,0,0,0,0,0,0
1295,60.89191,0,1.900747,0,37.919472,24.950864,0.799708,2.852453,0,89.144671,0,14.962771,0,60.558494,33.946837,60.993377,50.072535,33.885209,50,27,0,0,0,0,0,0,0,0
1296,60.851303,0,1.899781,0,37.957358,25.045822,0.798146,2.841241,0,89.416764,0,14.866464,0,61.015331,33.691127,60.883647,50.041846,33.824248,50,27,0,0,0,0,0,0,0,0
1297,60.688226,0,1.906617,0,37.973542,25.008008,0.802367,2.862155,0,89.129453,0,14.919467,0,60.723338,33.891551,61.022653,50.080058,33.901474,50,27,0,0,0,0,0,0,0,0
1298,60.544599,0,1.902953,0,37.954697,24.877157,0.80118,2.851933,0,89.073571,0,14.893748,0,60.714509,33.866024,60.94127,50.057166,33.856261,50,27,0,0,0,0,0,0,0,0
1299,60.665875,0,1.892917,0,37.812944,24.986204,0.799287,2.834834,0,89.12691,0,14.823047,0,61.104229,33.612064,60.781122,50.012617,33.76729,50,27,0,0,0,0,0,0,0,0
1300,60.733158,0,1.901619,0,37.945703,24.977356,0.803075,2.85308,0,89.226086,0,14.899701,0,60.813923,33.745588,60.792662,50.015744,33.773701,50,27,0,0,0,0,0,0,0,0
1301,60.916236,0,1.901927,0,37.885651,25.062192,0.801154,2.852881,0,89.008981,0,14.875001,0,60.606023,33.906419,60.925343,50.052338,33.847413,50,27,0,0,0,0,0,0,0,0
1302,60.809524,0,1.908157,0,38.085942,24.859642,0.80087,2.860418,0,89.205798,0,14.880568,0,61.128633,33.556194,60.68924,49.98682,33.716244,50,27,0,0,0,0,0,0,0,0
1303,60.949548,0,1.903205,0,37.806941,25.018686,0.798713,2.854298,0,89.288609,0,14.892621,0,60.406034,33.973188,60.873699,50.037869,33.818722,50,27,0,0,0,0,0,0,0,0
1304,60.395299,0,1.895221,0,38.10973,24.943421,0.803855,2.855023,0,88.98314,0,14.912418,0,60.893818,33.741997,60.844587,50.029635,33.802548,50,27,0,0,0,0,0,0,0,0
1305,60.942803,0,1.893357,0,37.879057,24.886251,0.797571,2.837985,0,89.122801,0,14.925495,0,60.818758,33.851225,61.003005,50.073273,33.890559,50,27,0,0,0,0,0,0,0,0
1306,61.171431,0,1.894944,0,37.834936,25.073322,0.800323,2.857122,0,89.185116,0,14.913461,0,60.926674,33.645888,60.666273,49.979837,33.703485,50,27,0,0,0,0,0,0,0,0
1307,60.790197,0,1.900973,0,38.263825,24.95073,0.804071,2.83288,0,89.563912,0,14.853807,0,60.903145,33.767617,60.915791,50.048903,33.842106,50,27,0,0,0,0,0,0,0,0
1308,60.479158,0,1.893159,0,38.03975,24.990835,0.803685,2.856193,0,89.484295,0,14.94865,0,60.778872,33.763784,60.782642,50.011858,33.768135,50,27,0,0,0,0,0,0,0,0
1309,61.163812,0,1.905389,0,37.918808,24.93945,0.802124,2.840146,0,89.090653,0,14.92237,0,61.109392,33.671299,60.917842,50.049168,33.843245,50,27,0,0,0,0,0,0,0,0
1310,60.584968,0,1.903571,0,37.926103,24.943514,0.800767,2.84516,0,89.634691,0,14.882547,0,60.721894,33.82766,60.87214,50.036292,33.817856,50,27,0,0,0,0,0,0,0,0
1311,60.679154,0,1.898745,0,37.774073,25.018139,0.803157,2.85972,0,89.418553,0,14.900197,0,61.017984,33.617111,60.714713,49.992599,33.730396,50,27,0,0,0,0,0,0,0,0
1312,60.721435,0,1.905309,0,37.909101,24.939376,0.804154,2.852406,0,88.585976,0,14.923882,0,60.977814,33.633378,60.72781,49.996256,33.737672,50,27,0,0,0,0,0,0,0,0
1313,60.668395,0,1.903058,0,38.080424,25.225,0.799924,2.850094,0,88.783135,0,14.851176,0,60.762147,33.700225,60.668775,49.979957,33.704875,50,27,0,0,0,0,0,0,0,0
1314,60.533355,0,1.896393,0,38.014409,24.886453,0.795898,2.831577,0,89.084311,0,14.785116,0,61.040532,33.560263,60.657763,49.977013,33.698757,50,27,0,0,0,0,0,0,0,0
1315,60.866709,0,1.9007,0,37.800367,24.9934,0.798538,2.845886,0,88.927063,0,14.873676,0,60.618311,33.536542,60.209428,49.85321,33.449682,50,27,0,0,0,0,0,0,0,0
1316,60.705685,0,1.906688,0,37.991873,24.955009,0.798443,2.841165,0,89.242855,0,14.863727,0,60.472057,33.895809,60.846558,50.03004,33.803643,50,27,0,0,0,0,0,0,0,0
1317,60.83665,0,1.906355,0,38.051787,24.941744,0.799967,2.86253,0,88.946818,0,14.834283,0,60.440411,33.824588,60.641273,49.973151,33.689596,50,27,0,0,0,0,0,0,0,0
1318,60.708913,0,1.893976,0,38.052056,25.092583,0.799729,2.845556,0,89.303698,0,14.810063,0,60.685934,33.887775,61.007528,50.074516,33.893071,50,27,0,0,0,0,0,0,0,0
1319,60.767913,0,1.895717,0,37.832861,24.952787,0.796743,2.842966,0,88.888746,0,14.830846,0,60.77816,33.708695,60.701907,49.989672,33.723282,50,27,0,0,0,0,0,0,0,0
1320,60.655288,0,1.897647,0,38.219946,24.892783,0.800801,2.853365,0,88.73596,0,14.842423,0,61.036209,33.428539,60.373768,49.899028,33.540982,50,27,0,0,0,0,0,0,0,0
1321,60.857112,0,1.907294,0,37.927278,24.981473,0.801832,2.847297,0,89.267559,0,14.923114,0,61.045215,33.544952,60.669734,49.981334,33.705408,50,27,0,0,0,0,0,0,0,0
1322,60.833469,0,1.899214,0,38.035357,24.832994,0.797342,2.853534,0,89.071517,0,14.818632,0,60.642671,33.672784,60.560306,49.951181,33.644614,50,27,0,0,0,0,0,0,0,0
1323,60.635459,0,1.890674,0,38.060515,24.907829,0.801694,2.835893,0,89.340625,0,14.877163,0,60.702696,33.679409,60.639452,49.9733,33.688585,50,27,0,0,0,0,0,0,0,0
1324,60.41181,0,1.912704,0,37.981475,24.902137,0.805511,2.857803,0,88.890637,0,14.781104,0,60.978641,33.784216,61.140427,50.1119,33.966904,50,27,0,0,0,0,0,0,0,0
1325,60.921946,0,1.889437,0,37.944645,24.97048,0.79924,2.854515,0,88.718591,0,14.861248,0,60.677278,33.813674,60.891091,50.042428,33.828384,50,27,0,0,0,0,0,0,0,0
1326,60.717937,0,1.902716,0,38.046359,25.002223,0.794235,2.843815,0,89.1321,0,14.827974,0,60.652869,33.717682,60.650836,49.975811,33.694909,50,27,0,0,0,0,0,0,0,0
1327,60.535907,0,1.898313,0,38.143066,24.937858,0.802019,2.851463,0,88.615545,0,14.887864,0,60.833554,33.7804,60.963943,50.062473,33.868857,50,27,0,0,0,0,0,0,0,0
1328,60.76163,0,1.90012,0,37.951273,24.846139,0.797253,2.853069,0,88.504336,0,14.825312,0,60.64338,33.725673,60.65018,49.975439,33.694544,50,27,0,0,0,0,0,0,0,0
1329,60.489403,0,1.907273,0,38.063085,25.026574,0.799382,2.858441,0,88.791349,0,14.7831,0,60.994663,33.627259,60.793445,50.015159,33.774136,50,27,0,0,0,0,0,0,0,0
1330,61.064551,0,1.893223,0,38.00911,25.019926,0.804472,2.844034,0,89.300882,0,14.887315,0,60.858098,33.661468,60.741618,50.000759,33.745343,50,27,0,0,0,0,0,0,0,0
1331,60.613462,0,1.89856,0,37.97807,25.03797,0.798684,2.854336,0,89.542398,0,14.833547,0,60.554159,33.687233,60.499305,49.933781,33.610725,50,27,0,0,0,0,0,0,0,0
1332,60.805339,0,1.900661,0,37.990537,25.059071,0.802613,2.865822,0,89.274849,0,14.845118,0,60.761528,33.786101,60.918653,50.050017,33.843696,50,27,0,0,0,0,0,0,0,0
1333,60.781436,0,1.900839,0,38.048676,24.932659,0.803564,2.84013,0,89.198717,0,14.80485,0,60.5966,33.872422,60.925987,50.051795,33.84777,50,27,0,0,0,0,0,0,0,0
1334,60.89213,0,1.898691,0,38.052478,25.054708,0.804064,2.83854,0,89.10564,0,14.843256,0,60.595308,33.632231,60.397455,49.905453,33.554142,50,27,0,0,0,0,0,0,0,0
1335,60.837186,0,1.903891,0,38.097302,25.021954,0.800839,2.844233,0,89.191037,0,14.960265,0,60.924073,33.67336,60.825343,50.02419,33.791857,50,27,0,0,0,0,0,0,0,0
1336,60.521983,0,1.909356,0,37.860301,25.125394,0.801122,2.841103,0,89.568737,0,14.870421,0,60.635356,33.794398,60.798112,50.016543,33.776729,50,27,0,0,0,0,0,0,0,0
1337,60.26515,0,1.90463,0,37.952868,25.011051,0.798976,2.857795,0,89.531084,0,14.779931,0,60.583918,33.770862,60.686856,49.98571,33.71492,50,27,0,0,0,0,0,0,0,0
1338,60.930143,0,1.906,0,38.01933,24.997127,0.804207,2.864247,0,88.784956,0,14.841007,0,60.892771,33.722105,60.886428,50.040942,33.825793,50,27,0,0,0,0,0,0,0,0
1339,60.638595,0,1.907432,0,38.003906,25.026287,0.803348,2.844053,0,89.604523,0,14.792198,0,60.911695,33.662618,60.780266,50.011396,33.766815,50,27,0,0,0,0,0,0,0,0
1340,60.759357,0,1.907559,0,38.086852,25.113441,0.798222,2.86667,0,89.079898,0,14.892585,0,60.741883,33.821199,60.953177,50.059131,33.862876,50,27,0,0,0,0,0,0,0,0
1341,60.504866,0,1.897462,0,38.156949,24.888752,0.801874,2.853675,0,89.255147,0,14.82194,0,61.086756,33.575667,60.766926,50.007358,33.759403,50,27,0,0,0,0,0,0,0,0
1342,60.779927,0,1.89967,0,38.016873,25.003772,0.798143,2.857063,0,89.382829,0,14.874926,0,60.621827,33.707141,60.599312,49.960993,33.666284,50,27,0,0,0,0,0,0,0,0
1343,60.982591,0,1.894425,0,38.110356,25.005443,0.796533,2.859851,0,89.252668,0,14.85084,0,60.462136,33.958549,60.971343,50.064015,33.872968,50,27,0,0,0,0,0,0,0,0
1344,60.656772,0,1.895457,0,38.123397,25.136997,0.795276,2.840901,0,88.866718,0,14.8734,0,60.64671,33.828344,60.849441,50.030004,33.805245,50,27,0,0,0,0,0,0,0,0
1345,60.799399,0,1.90454,0,37.978715,24.944001,0.801292,2.863324,0,88.917684,0,14.925971,0,60.92299,33.71689,60.877951,50.037734,33.821084,50,27,0,0,0,0,0,0,0,0
1346,60.512761,0,1.891911,0,37.953009,24.95974,0.802653,2.861645,0,89.726667,0,14.822088,0,60.93598,33.657681,60.768862,50.007395,33.760479,50,27,0,0,0,0,0,0,0,0
1347,61.032564,0,1.91345,0,37.948569,24.879764,0.80163,2.848276,0,89.383108,0,14.879668,0,60.752408,33.638379,60.55502,49.948253,33.641678,50,27,0,0,0,0,0,0,0,0
1348,60.779449,0,1.894202,0,37.933204,25.023259,0.800274,2.862706,0,89.566329,0,14.862877,0,60.533838,33.849026,60.79312,50.01432,33.773956,50,27,0,0,0,0,0,0,0,0
1349,60.637562,0,1.895957,0,37.98812,25.009486,0.796667,2.846732,0,89.275133,0,14.754178,0,60.467884,33.931775,60.885509,50.039785,33.825283,50,27,0,0,0,0,0,0,0,0
1350,60.894787,0,1.899055,0,37.957079,25.050519,0.799671,2.857094,0,88.789599,0,14.850996,0,60.664092,33.876496,60.939013,50.054375,33.855007,50,27,0,0,0,0,0,0,0,0
1351,60.980452,0,1.902003,0,38.285399,25.026298,0.798707,2.846899,0,89.354825,0,14.919586,0,61.05215,33.600861,60.728469,49.995911,33.738038,50,27,0,0,0,0,0,0,0,0
1352,60.442689,0,1.914915,0,38.044398,24.968219,0.801354,2.858854,0,89.178886,0,14.847022,0,60.885789,33.678483,60.746072,50.000797,33.747818,50,27,0,0,0,0,0,0,0,0
1353,60.943806,0,1.895414,0,38.126373,25.135924,0.803869,2.855943,0,89.52604,0,14.797224,0,61.106907,33.570528,60.748206,50.001383,33.749003,50,27,0,0,0,0,0,0,0,0
1354,60.681758,0,1.894058,0,37.931584,25.052533,0.801786,2.843262,0,89.356208,0,14.760364,0,60.801851,33.780678,60.908853,50.045778,33.838252,50,27,0,0,0,0,0,0,0,0
1355,60.537919,0,1.904147,0,38.039299,25.034293,0.798639,2.865271,0,89.042057,0,14.917671,0,60.19152,34.001233,60.757068,50.003598,33.753927,50,27,0,0,0,0,0,0,0,0
1356,60.96513,0,1.900101,0,38.082892,25.225,0.799377,2.859793,0,89.012045,0,14.915626,0,60.719458,33.680051,60.572167,49.952474,33.651204,50,27,0,0,0,0,0,0,0,0
1357,60.462291,0,1.901702,0,38.108531,24.956749,0.797223,2.855349,0,89.118814,0,14.944122,0,60.599144,33.706894,60.51768,49.93765,33.620934,50,27,0,0,0,0,0,0,0,0
1358,60.777535,0,1.895454,0,38.12943,25.00514,0.802826,2.850214,0,89.058612,0,14.90868,0,60.695531,33.699164,60.602852,49.961502,33.668251,50,27,0,0,0,0,0,0,0,0
1359,60.705714,0,1.895584,0,38.044501,25.015866,0.797163,2.858144,0,88.659338,0,14.789767,0,60.691646,33.718134,60.644777,49.973281,33.691543,50,27,0,0,0,0,0,0,0,0
1360,60.542104,0,1.89803,0,38.058321,25.00086,0.801207,2.862025,0,89.143326,0,14.912201,0,60.663094,33.832893,60.861222,50.033239,33.81179,50,27,0,0,0,0,0,0,0,0
1361,60.93671,0,1.893209,0,37.988448,25.035607,0.799562,2.852669,0,89.698088,0,14.860306,0,61.031725,33.586516,60.697769,49.987896,33.720983,50,27,0,0,0,0,0,0,0,0
1362,60.567428,0,1.899918,0,37.994293,25.088083,0.801573,2.84887,0,89.189551,0,14.82145,0,60.93297,33.672935,60.802177,50.016813,33.778987,50,27,0,0,0,0,0,0,0,0
1363,60.635794,0,1.901497,0,38.005812,25.033553,0.798758,2.844594,0,89.186733,0,14.889648,0,60.574619,33.883585,60.896341,50.042756,33.8313,50,27,0,0,0,0,0,0,0,0
1364,60.978674,0,1.898375,0,37.783836,25.001782,0.797719,2.844614,0,88.948499,0,14.767857,0,60.64082,33.717048,60.591143,49.958188,33.661746,50,27,0,0,0,0,0,0,0,0
1365,60.713171,0,1.891136,0,38.046389,24.972977,0.799583,2.84169,0,89.137047,0,14.875184,0,60.598792,33.897203,60.932236,50.052673,33.851242,50,27,0,0,0,0,0,0,0,0
1366,60.594608,0,1.899182,0,37.788517,25.055987,0.797856,2.828659,0,89.253023,0,14.834083,0,60.568222,33.851137,60.783653,50.011343,33.768696,50,27,0,0,0,0,0,0,0,0
1367,60.900796,0,1.889039,0,38.165056,24.980673,0.801346,2.852953,0,89.277764,0,14.841005,0,60.664196,33.874196,60.914805,50.047537,33.841558,50,27,0,0,0,0,0,0,0,0
1368,60.809879,0,1.895544,0,37.968944,25.039719,0.802378,2.843586,0,88.912169,0,14.869648,0,60.835105,33.732472,60.7711,50.007581,33.761722,50,27,0,0,0,0,0,0,0,0
1369,60.563804,0,1.885565,0,37.990423,24.972693,0.802929,2.859393,0,89.144477,0,14.965413,0,60.940944,33.630614,60.666084,49.978517,33.70338,50,27,0,0,0,0,0,0,0,0
1370,60.697654,0,1.905939,0,37.945603,24.980854,0.798278,2.842814,0,89.23995,0,14.903506,0,61.058974,33.698476,60.944438,50.05556,33.858021,50,27,0,0,0,0,0,0,0,0
1371,60.806412,0,1.897885,0,37.887601,25.093876,0.797495,2.860678,0,89.369821,0,14.80825,0,60.585807,33.59568,60.261594,49.866548,33.478664,50,27,0,0,0,0,0,0,0,0
1372,60.923847,0,1.903198,0,38.01485,25.039557,0.799761,2.850094,0,89.039802,0,14.922019,0,60.691187,33.607279,60.411706,49.908702,33.562059,50,27,0,0,0,0,0,0,0,0
1373,60.735549,0,1.909997,0,37.881749,25.01896,0.802086,2.856386,0,89.569504,0,14.836531,0,60.87922,33.781574,60.984859,50.067574,33.880477,50,27,0,0,0,0,0,0,0,0
1374,60.802846,0,1.898899,0,38.119147,24.908494,0.802867,2.86321,0,88.815616,0,14.83513,0,60.932333,33.581406,60.609141,49.963391,33.671745,50,27,0,0,0,0,0,0,0,0
1375,60.842433,0,1.898423,0,37.955553,24.953807,0.800877,2.847003,0,88.91415,0,14.825853,0,60.806372,33.710264,60.775189,50.009468,33.763994,50,27,0,0,0,0,0,0,0,0
1376,60.827168,0,1.897275,0,37.782668,24.989649,0.800796,2.838058,0,88.817085,0,14.871186,0,60.616329,33.825046,60.829213,50.024353,33.794007,50,27,0,0,0,0,0,0,0,0
1377,60.570054,0,1.900204,0,37.93975,25.118569,0.796763,2.857074,0,89.493255,0,14.827321,0,60.771298,33.675886,60.656241,49.976423,33.697912,50,27,0,0,0,0,0,0,0,0
1378,60.73579,0,1.906157,0,38.058436,25.07475,0.799162,2.853143,0,89.28783,0,14.938579,0,60.635038,33.891193,60.981335,50.066395,33.87852,50,27,0,0,0,0,0,0,0,0
1379,60.964584,0,1.898762,0,37.836408,25.019443,0.802078,2.850371,0,88.950793,0,14.869146,0,60.682581,33.803043,60.821294,50.02183,33.789608,50,27,0,0,0,0,0,0,0,0
1380,60.578578,0,1.888544,0,37.868495,24.980828,0.793852,2.845148,0,89.130559,0,14.84382,0,60.737615,33.78254,60.82441,50.022582,33.791339,50,27,0,0,0,0,0,0,0,0
1381,60.657013,0,1.893124,0,37.885632,24.919882,0.798988,2.845674,0,89.504951,0,14.797548,0,60.587098,33.82441,60.756788,50.00378,33.753771,50,27,0,0,0,0,0,0,0,0
1382,60.832474,0,1.902535,0,37.897354,24.889076,0.800077,2.832845,0,89.487819,0,14.913911,0,60.89352,33.781277,60.961621,50.060376,33.867567,50,27,0,0,0,0,0,0,0,0
1383,60.936893,0,1.901228,0,38.135191,24.883038,0.804222,2.857977,0,89.607264,0,14.856301,0,60.746513,33.669834,60.575283,49.953293,33.652935,50,27,0,0,0,0,0,0,0,0
1384,60.991781,0,1.906747,0,37.904748,24.993039,0.80138,2.855071,0,88.574414,0,14.849114,0,60.597868,33.909147,60.94214,50.054923,33.856744,50,27,0,0,0,0,0,0,0,0
1385,60.759493,0,1.89915,0,37.853473,24.963208,0.796452,2.860077,0,89.267275,0,14.864471,0,60.659258,33.862899,60.88446,50.038707,33.8247,50,27,0,0,0,0,0,0,0,0
1386,60.830385,0,1.899432,0,38.187424,24.928027,0.796773,2.845629,0,89.290602,0,14.84924,0,60.6333,33.784182,60.678382,49.981556,33.710212,50,27,0,0,0,0,0,0,0,0
1387,61.10844,0,1.895658,0,37.96413,24.945674,0.802501,2.838924,0,89.042432,0,14.805889,0,60.715687,33.799544,60.790356,50.012597,33.77242,50,27,0,0,0,0,0,0,0,0
1388,60.791438,0,1.908235,0,37.965346,25.00081,0.80032,2.830505,0,89.270368,0,14.888005,0,60.883551,33.775885,60.903647,50.043847,33.83536,50,27,0,0,0,0,0,0,0,0
1389,61.115834,0,1.901909,0,38.07182,24.953782,0.7955,2.848784,0,89.242253,0,14.905488,0,60.982696,33.539064,60.501991,49.932613,33.612217,50,27,0,0,0,0,0,0,0,0
1390,60.699513,0,1.894696,0,38.002344,24.944861,0.799954,2.85575,0,89.725836,0,14.835021,0,60.856702,33.621405,60.579729,49.954435,33.655405,50,27,0,0,0,0,0,0,0,0
1391,60.899013,0,1.902846,0,37.99943,25.027702,0.800487,2.8549,0,88.791012,0,14.83158,0,60.871848,33.750279,60.88403,50.038769,33.824461,50,27,0,0,0,0,0,0,0,0
1392,60.921195,0,1.894321,0,38.064063,25.022263,0.802371,2.852015,0,89.360004,0,14.763944,0,60.795544,33.687031,60.673551,49.980401,33.707529,50,27,0,0,0,0,0,0,0,0
1393,60.78027,0,1.902359,0,38.04161,25.015067,0.798613,2.852489,0,88.95322,0,14.873677,0,60.71686,33.905449,61.063218,50.0882,33.92401,50,27,0,0,0,0,0,0,0,0
