No,FI10501J.PV,FI10301J.PV,PI10105.PV,PI10103.PV,TI10101.PV,TI10103.PV,PI10101.PV,PIP101A1.PV,PIP101B1.PV,WIP101A.PV,WIP101B.PV,EIP101A.PV,EIP101B.PV,FIC10101.PV,FIC10101.OP,FIC10101.SP,LIC10101.PV,LIC10101.OP,LIC10101.SP,VX1YHQ.OP,VX2YHQ.OP,VX9D101.OP,VX2D101.OP,VX1P101.OP,PSV10101AB.OP,DS_P101.OP,XL_P101.OP,label
1197,60.925188,0.0,1.901875,0.0,38.100625,25.105547,0.795857,2.844975,0.0,89.831769,0.0,14.856868,0.0,60.164893,33.941265,60.58348,49.956422,33.657489,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1198,60.357673,0.0,1.895653,0.0,38.174091,24.978178,0.797987,2.847507,0.0,89.241,0.0,14.839518,0.0,60.773052,33.698896,60.654229,49.976193,33.696794,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1199,60.782668,0.0,1.899691,0.0,38.027661,25.010917,0.800411,2.853657,0.0,89.342524,0.0,14.874582,0.0,60.857126,33.743216,60.839216,50.027441,33.799565,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1200,60.868433,0.0,1.891866,0.0,38.209786,25.007261,0.798786,2.841915,0.0,89.080977,0.0,14.935887,0.0,60.685184,33.889729,60.977446,50.065511,33.876359,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1201,61.00358,0.0,1.902378,0.0,38.093679,24.948342,0.803659,2.85628,0.0,89.441177,0.0,14.883616,0.0,60.748065,33.777483,60.785292,50.012074,33.769607,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1202,60.730879,0.0,1.903596,0.0,38.075113,25.05342,0.803684,2.857317,0.0,88.717891,0.0,14.866404,0.0,60.649232,33.845752,60.828136,50.023856,33.793409,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1203,60.683483,0.0,1.904506,0.0,38.194255,25.096586,0.802714,2.841754,0.0,88.760731,0.0,14.867652,0.0,60.690967,33.788965,60.738904,49.999074,33.743836,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1204,60.612669,0.0,1.900405,0.0,37.880089,24.936547,0.794513,2.853448,0.0,89.567676,0.0,14.855104,0.0,60.701509,33.61598,60.38156,49.90031,33.545311,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1205,60.458993,0.0,1.906729,0.0,38.0295,25.020198,0.803442,2.83828,0.0,89.361596,0.0,14.927815,0.0,60.814013,33.668081,60.623962,49.967805,33.679979,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1206,60.696131,0.0,1.909882,0.0,38.083974,25.081271,0.802803,2.848945,0.0,89.318729,0.0,14.876609,0.0,60.710872,33.766708,60.740741,50.000243,33.744856,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1207,60.662499,0.0,1.899757,0.0,37.876758,25.03087,0.799802,2.83921,0.0,89.183206,0.0,14.848557,0.0,60.870655,33.821479,61.01419,50.075822,33.896772,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1208,60.795895,0.0,1.904832,0.0,37.850238,25.115766,0.796801,2.845999,0.0,89.013573,0.0,14.928035,0.0,60.769074,33.595462,60.426883,49.913115,33.57049,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1209,60.511047,0.0,1.905088,0.0,38.032838,25.055527,0.800172,2.84446,0.0,89.245042,0.0,14.828001,0.0,60.873439,33.91642,61.229655,50.13543,34.016475,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1210,60.513001,0.0,1.912962,0.0,38.001339,25.140847,0.803232,2.834603,0.0,89.125928,0.0,14.857586,0.0,60.660613,33.791669,60.731419,49.997046,33.739677,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1211,60.535173,0.0,1.902953,0.0,38.161751,25.003208,0.802235,2.86368,0.0,89.269823,0.0,14.886474,0.0,60.611069,33.734654,60.557185,49.948903,33.642881,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1212,60.696404,0.0,1.884505,0.0,38.047596,24.862266,0.800569,2.851209,0.0,89.321338,0.0,14.833942,0.0,60.649322,33.916863,60.983153,50.066893,33.879529,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1213,60.706888,0.0,1.890326,0.0,38.018551,25.027896,0.802131,2.851482,0.0,89.115991,0.0,14.918237,0.0,60.741903,33.831668,60.875159,50.036711,33.819533,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1214,60.616949,0.0,1.888032,0.0,38.102932,25.034906,0.80114,2.842361,0.0,89.424525,0.0,14.864988,0.0,60.853338,33.732479,60.76904,50.007198,33.760578,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1215,60.602753,0.0,1.895832,0.0,37.843572,25.098804,0.799502,2.852687,0.0,89.060272,0.0,14.893692,0.0,60.545933,33.738488,60.479577,49.927156,33.599765,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1216,60.80551,0.0,1.899827,0.0,37.928899,25.069659,0.798881,2.854252,0.0,89.118645,0.0,14.874071,0.0,60.774191,33.673638,60.575192,49.953946,33.652884,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1217,60.91464,0.0,1.898563,0.0,38.010912,24.93109,0.79892,2.854839,0.0,89.002312,0.0,14.896514,0.0,60.71784,33.752536,60.697703,49.988036,33.720946,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1218,60.977729,0.0,1.892819,0.0,37.982063,24.928897,0.798308,2.842251,0.0,89.063542,0.0,14.922017,0.0,60.982177,33.607136,60.656596,49.976734,33.698109,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1219,60.966054,0.0,1.90191,0.0,38.064656,24.950947,0.801894,2.848009,0.0,89.355758,0.0,14.876123,0.0,60.589158,33.635045,60.342794,49.890116,33.523774,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1220,60.601031,0.0,1.902746,0.0,38.003574,25.064392,0.801734,2.854944,0.0,88.999861,0.0,14.844038,0.0,61.080277,33.596134,60.767233,50.007976,33.759574,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1221,60.669191,0.0,1.900494,0.0,38.020375,24.983137,0.803928,2.861853,0.0,88.942488,0.0,14.828674,0.0,60.780199,33.710642,60.728262,49.997165,33.737923,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1222,60.640747,0.0,1.895564,0.0,38.043483,25.042882,0.799898,2.847235,0.0,88.694255,0.0,14.873159,0.0,60.483403,33.902699,60.839832,50.028017,33.799906,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1223,60.648053,0.0,1.902901,0.0,37.955681,24.986802,0.798185,2.862746,0.0,88.749907,0.0,14.85585,0.0,60.919728,33.851661,61.146221,50.112562,33.970123,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1224,60.983446,0.0,1.906769,0.0,37.966621,25.022576,0.803714,2.854215,0.0,89.108013,0.0,14.855781,0.0,60.770592,33.75112,60.770852,50.008252,33.761585,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1225,60.603152,0.0,1.900926,0.0,37.967705,24.993937,0.800661,2.846852,0.0,89.058725,0.0,14.947053,0.0,60.857365,33.562473,60.459681,49.922204,33.588712,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1226,60.872937,0.0,1.895873,0.0,37.939018,25.048292,0.800116,2.850274,0.0,89.463869,0.0,14.89095,0.0,60.597249,33.891241,60.917915,50.049245,33.843286,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1227,60.726024,0.0,1.892125,0.0,37.765676,25.149866,0.806208,2.856797,0.0,88.945136,0.0,14.870956,0.0,60.557887,33.765207,60.592659,49.959101,33.662588,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1228,60.601347,0.0,1.89217,0.0,38.110255,24.896867,0.802066,2.869899,0.0,89.090763,0.0,14.879258,0.0,61.003323,33.666231,60.827145,50.024115,33.792858,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1229,60.802672,0.0,1.89522,0.0,38.099893,25.072957,0.798962,2.857422,0.0,89.164363,0.0,14.862962,0.0,61.029228,33.687927,60.909825,50.046848,33.838792,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1230,61.071355,0.0,1.901234,0.0,37.963498,25.006073,0.796622,2.844956,0.0,88.985896,0.0,14.870696,0.0,61.068124,33.65818,60.893436,50.042085,33.829687,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1231,60.822145,0.0,1.899308,0.0,37.876037,24.820439,0.798875,2.862333,0.0,89.180526,0.0,14.886961,0.0,60.768431,33.620629,60.525453,49.940166,33.625251,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1232,60.890115,0.0,1.908636,0.0,37.994193,24.883491,0.797117,2.861812,0.0,89.127454,0.0,14.84386,0.0,60.760676,33.761144,60.829281,50.024441,33.794045,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1233,60.832733,0.0,1.907179,0.0,37.849657,25.011807,0.800023,2.841263,0.0,89.683381,0.0,14.879152,0.0,60.927657,33.597612,60.647026,49.973945,33.692792,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1234,61.059804,0.0,1.901553,0.0,37.931642,24.879857,0.801532,2.843952,0.0,89.222851,0.0,14.791329,0.0,60.596892,33.740936,60.636123,49.971061,33.686735,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1235,60.561825,0.0,1.8829,0.0,38.175548,24.938284,0.800848,2.836016,0.0,88.737409,0.0,14.804704,0.0,60.594103,33.83627,60.831977,50.025338,33.795543,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1236,60.480009,0.0,1.893626,0.0,37.970283,24.929968,0.803611,2.847216,0.0,89.447559,0.0,14.857567,0.0,60.516766,33.883882,60.840205,50.027486,33.800114,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1237,61.014608,0.0,1.899413,0.0,37.778391,24.919372,0.799314,2.856928,0.0,89.153501,0.0,14.848112,0.0,60.775789,33.831441,60.968396,50.062781,33.871331,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1238,60.828694,0.0,1.904826,0.0,37.995209,25.108839,0.79774,2.839828,0.0,89.358747,0.0,14.888952,0.0,60.734869,33.779028,60.804878,50.017273,33.780488,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1239,60.73455,0.0,1.894614,0.0,38.029537,24.882104,0.799455,2.859517,0.0,89.142402,0.0,14.834404,0.0,60.808617,33.803866,60.926645,50.050843,33.848136,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1240,60.645524,0.0,1.903826,0.0,38.037228,25.07897,0.797354,2.847232,0.0,88.938612,0.0,14.840379,0.0,60.380516,33.9088,60.712511,49.991404,33.729173,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1241,60.660172,0.0,1.898943,0.0,38.057774,25.075177,0.799261,2.853104,0.0,89.340053,0.0,14.882949,0.0,60.836589,33.691494,60.689455,49.985074,33.716364,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1242,60.705035,0.0,1.913084,0.0,38.136819,24.899357,0.802659,2.846214,0.0,89.018085,0.0,14.846145,0.0,60.880429,33.639109,60.631991,49.969266,33.68444,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1243,60.824678,0.0,1.897802,0.0,37.985289,24.85612,0.803541,2.85795,0.0,89.560297,0.0,14.86339,0.0,60.882572,33.7351,60.852142,50.030267,33.806746,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1244,60.846305,0.0,1.896547,0.0,37.92411,24.978902,0.79758,2.849755,0.0,89.191466,0.0,14.819579,0.0,60.760449,33.631489,60.513367,49.936481,33.618537,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1245,60.577895,0.0,1.896367,0.0,37.97832,24.984742,0.801958,2.842406,0.0,88.731187,0.0,14.837244,0.0,60.360715,34.078819,61.072662,50.091384,33.929257,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1246,60.527019,0.0,1.90042,0.0,38.101836,24.995027,0.796791,2.831892,0.0,89.210354,0.0,14.88795,0.0,60.870412,33.700235,60.739285,49.998785,33.744047,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1247,60.77945,0.0,1.905922,0.0,38.075544,24.944665,0.803374,2.841976,0.0,89.157033,0.0,14.880947,0.0,61.09452,33.574105,60.705535,49.989463,33.725297,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1248,60.709617,0.0,1.895006,0.0,37.885401,24.986603,0.798059,2.845614,0.0,89.17765,0.0,14.849325,0.0,60.960537,33.575336,60.598461,49.95992,33.665812,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1249,60.788534,0.0,1.892586,0.0,37.885467,25.026867,0.800669,2.847976,0.0,88.661843,0.0,14.897771,0.0,60.955614,33.816166,61.124168,50.105423,33.957871,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1250,60.745016,0.0,1.895271,0.0,37.999553,25.048595,0.799813,2.853622,0.0,89.205214,0.0,14.851777,0.0,60.691914,33.705289,60.616053,49.964457,33.675585,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1251,60.787649,0.0,1.891088,0.0,38.099984,25.02908,0.798724,2.84695,0.0,89.086872,0.0,14.895188,0.0,60.877292,33.649386,60.688251,49.98459,33.715695,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1252,60.95033,0.0,1.891526,0.0,37.98875,25.044161,0.795842,2.858913,0.0,89.006064,0.0,14.794137,0.0,60.798952,33.85868,61.063205,50.088302,33.924003,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1253,60.849844,0.0,1.892405,0.0,38.018078,25.191407,0.796884,2.853539,0.0,89.204701,0.0,14.810125,0.0,60.633184,33.693064,60.531575,49.940922,33.628653,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1254,61.032336,0.0,1.90462,0.0,38.129788,24.861067,0.798825,2.840082,0.0,88.767847,0.0,14.893432,0.0,60.623234,33.867803,60.896566,50.042098,33.831425,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1255,60.841037,0.0,1.904896,0.0,37.874135,25.110788,0.796224,2.836363,0.0,88.949829,0.0,14.945714,0.0,60.537164,33.855684,60.76785,50.006312,33.759917,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1256,60.568661,0.0,1.907871,0.0,37.955315,25.008924,0.799498,2.851119,0.0,89.493774,0.0,14.86132,0.0,60.911922,33.882172,61.184062,50.12132,33.991145,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1257,60.854622,0.0,1.898419,0.0,38.080305,24.957234,0.799496,2.835893,0.0,89.235697,0.0,14.887813,0.0,60.815239,33.827474,60.954992,50.057402,33.863884,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1258,60.743674,0.0,1.901349,0.0,37.876708,24.884508,0.801769,2.846505,0.0,89.038712,0.0,14.969143,0.0,60.962117,33.581218,60.57369,49.951727,33.65205,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1259,61.061225,0.0,1.895528,0.0,38.013677,25.140128,0.803264,2.86533,0.0,89.670257,0.0,14.847832,0.0,60.804132,33.625912,60.534256,49.941067,33.630142,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1260,60.633449,0.0,1.908367,0.0,37.987641,24.995648,0.799565,2.861351,0.0,88.851488,0.0,14.847687,0.0,61.215294,33.416649,60.520872,49.937661,33.622707,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1261,60.841217,0.0,1.898263,0.0,38.005576,25.035806,0.798607,2.829279,0.0,88.957192,0.0,14.772111,0.0,60.7545,33.658605,60.613855,49.963672,33.674364,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1262,60.463992,0.0,1.886563,0.0,37.944822,24.959774,0.798431,2.842592,0.0,88.798485,0.0,14.765469,0.0,60.656588,33.81974,60.864628,50.033165,33.813682,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1263,61.030261,0.0,1.896203,0.0,38.043286,25.063476,0.798121,2.856341,0.0,88.949297,0.0,14.838251,0.0,60.594066,33.868679,60.892335,50.040658,33.829075,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1264,60.844967,0.0,1.895042,0.0,38.011578,25.011415,0.803099,2.860536,0.0,89.50468,0.0,14.84266,0.0,60.593393,33.732845,60.586494,49.955923,33.659163,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1265,60.985285,0.0,1.889778,0.0,38.071468,24.95414,0.802601,2.857935,0.0,89.791776,0.0,14.88249,0.0,60.804863,33.545437,60.403081,49.905447,33.557267,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1266,61.056662,0.0,1.904068,0.0,37.744904,25.088273,0.797435,2.855801,0.0,88.470264,0.0,14.846828,0.0,60.788563,33.665578,60.665315,49.978398,33.702953,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1267,60.878741,0.0,1.900513,0.0,37.979996,24.948332,0.800791,2.860129,0.0,89.061583,0.0,14.816068,0.0,60.704548,33.772463,60.814464,50.01973,33.785813,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1268,60.38695,0.0,1.890021,0.0,38.233861,24.853835,0.800636,2.845028,0.0,89.00932,0.0,14.799736,0.0,60.716947,33.844076,60.971052,50.062912,33.872807,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1269,60.587006,0.0,1.896424,0.0,37.963831,25.082583,0.80003,2.849412,0.0,88.844913,0.0,14.770328,0.0,60.610372,33.651581,60.44255,49.916523,33.579195,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1270,60.763704,0.0,1.900078,0.0,38.200569,25.093652,0.80017,2.857492,0.0,89.110289,0.0,14.876552,0.0,60.664698,33.810769,60.843153,50.027663,33.801752,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1271,60.523248,0.0,1.909383,0.0,38.066002,25.083484,0.798643,2.852193,0.0,88.899058,0.0,14.83788,0.0,60.813081,33.732871,60.816066,50.020039,33.786704,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1272,60.853615,0.0,1.907584,0.0,38.055703,25.037631,0.802973,2.858279,0.0,88.77561,0.0,14.932675,0.0,60.596577,33.763176,60.663301,49.977716,33.701834,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1273,60.620279,0.0,1.896799,0.0,38.220133,24.942917,0.797451,2.845007,0.0,89.37993,0.0,14.920519,0.0,60.940413,33.691654,60.8521,50.03001,33.806722,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1274,60.886614,0.0,1.891914,0.0,37.889228,24.896184,0.798163,2.841248,0.0,89.409434,0.0,14.899102,0.0,60.947307,33.665183,60.808676,50.017858,33.782598,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1275,60.738255,0.0,1.899792,0.0,37.798365,25.081679,0.796394,2.855681,0.0,88.738805,0.0,14.886174,0.0,60.700684,33.738342,60.725037,49.994652,33.736131,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1276,60.509522,0.0,1.893558,0.0,37.90223,25.084907,0.800389,2.854338,0.0,89.383347,0.0,14.818603,0.0,60.705149,33.719753,60.68877,49.984654,33.715983,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1277,60.896182,0.0,1.904829,0.0,37.885668,25.027533,0.794976,2.850398,0.0,88.914752,0.0,14.854427,0.0,60.639405,33.89436,60.992361,50.068642,33.884645,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1278,60.888413,0.0,1.906495,0.0,38.092418,25.001835,0.803391,2.840076,0.0,89.261237,0.0,14.763906,0.0,60.428677,33.868277,60.704554,49.988752,33.724752,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1279,61.076861,0.0,1.896723,0.0,38.099633,24.87384,0.798197,2.845747,0.0,88.91742,0.0,14.825073,0.0,60.425698,34.034707,61.035397,50.080252,33.908554,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1280,60.402255,0.0,1.891144,0.0,38.025042,24.978374,0.800338,2.845871,0.0,88.837072,0.0,14.858456,0.0,60.559842,33.890406,60.827048,50.022266,33.792804,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1281,61.135681,0.0,1.903067,0.0,37.976033,25.053006,0.798133,2.851942,0.0,89.133392,0.0,14.944763,0.0,60.777101,33.814238,60.866941,50.033181,33.814967,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1282,60.661353,0.0,1.897704,0.0,38.098217,25.091673,0.800873,2.872401,0.0,89.361578,0.0,14.911796,0.0,60.67499,33.719922,60.560266,49.948252,33.644592,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1283,60.669467,0.0,1.900084,0.0,38.139204,24.929297,0.800918,2.846829,0.0,89.023756,0.0,14.94486,0.0,61.067411,33.465242,60.422641,49.910471,33.568134,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1284,60.673768,0.0,1.902977,0.0,38.077023,25.103603,0.80174,2.850812,0.0,89.232977,0.0,14.872865,0.0,60.965726,33.672105,60.797606,50.014555,33.776448,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1285,60.803202,0.0,1.901031,0.0,38.067578,24.984987,0.798672,2.835327,0.0,88.652157,0.0,14.870515,0.0,60.923484,33.745739,60.921195,50.048642,33.845108,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1286,60.792378,0.0,1.900941,0.0,37.947804,24.993884,0.79832,2.845029,0.0,89.367709,0.0,14.841931,0.0,60.821187,33.786103,60.904182,50.043698,33.835657,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1287,60.71033,0.0,1.899968,0.0,37.935873,24.980243,0.799145,2.858482,0.0,89.821161,0.0,14.828848,0.0,60.654366,33.77491,60.708566,49.989413,33.726981,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1288,61.16089,0.0,1.908179,0.0,37.958397,24.969141,0.798866,2.854799,0.0,89.264581,0.0,14.833155,0.0,60.849059,33.836288,61.02934,50.078126,33.905189,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1289,60.848251,0.0,1.904643,0.0,37.99891,24.860004,0.797861,2.846438,0.0,89.217703,0.0,14.801794,0.0,60.752788,33.823069,60.893918,50.040307,33.829955,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1290,60.954402,0.0,1.900221,0.0,37.884688,24.975888,0.804307,2.849662,0.0,88.57436,0.0,14.826011,0.0,60.487262,33.966294,60.921687,50.047782,33.845382,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1291,60.794229,0.0,1.90434,0.0,37.945987,25.027321,0.796993,2.832147,0.0,89.265384,0.0,14.873839,0.0,60.641538,33.877514,60.861539,50.03092,33.811966,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1292,60.740985,0.0,1.897677,0.0,38.1645,24.85607,0.799774,2.850884,0.0,89.623963,0.0,14.849403,0.0,60.590857,33.843476,60.725309,49.993112,33.736283,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1293,60.542444,0.0,1.898071,0.0,37.967236,24.988028,0.800726,2.864222,0.0,89.50483,0.0,14.839543,0.0,60.81395,33.719235,60.677928,49.980051,33.70996,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1294,60.614097,0.0,1.913072,0.0,37.953242,25.040531,0.801117,2.846061,0.0,89.477028,0.0,14.931612,0.0,61.288444,33.539705,60.782229,50.008978,33.767905,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1295,60.862829,0.0,1.894168,0.0,38.028423,25.016048,0.798164,2.848476,0.0,88.45229,0.0,14.918918,0.0,60.895298,33.893077,61.166116,50.115038,33.981175,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1296,60.627514,0.0,1.901872,0.0,37.77912,25.109129,0.800329,2.854512,0.0,89.338215,0.0,14.926213,0.0,60.955637,33.708645,60.820491,50.018937,33.789162,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1297,60.801528,0.0,1.902692,0.0,38.030896,25.096904,0.804584,2.857133,0.0,88.920723,0.0,14.824334,0.0,60.559728,33.878881,60.79212,50.011001,33.7734,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1298,60.762618,0.0,1.903538,0.0,38.16333,25.009633,0.800264,2.856996,0.0,89.151166,0.0,14.820428,0.0,60.787241,33.729032,60.689021,49.98245,33.716123,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1299,60.603208,0.0,1.901988,0.0,37.792607,24.966053,0.798789,2.847457,0.0,89.047957,0.0,14.918462,0.0,60.800565,33.646968,60.535381,49.940072,33.630767,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1300,60.818348,0.0,1.900716,0.0,38.025848,25.023675,0.802671,2.857841,0.0,88.823474,0.0,14.934942,0.0,60.980403,33.692183,60.827168,50.021019,33.792871,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1301,60.81771,0.0,1.903818,0.0,38.009463,24.864413,0.803125,2.850967,0.0,88.84855,0.0,14.793494,0.0,60.740319,33.75487,60.728893,49.993751,33.738274,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1302,61.016169,0.0,1.909954,0.0,38.003156,25.144535,0.800005,2.856931,0.0,89.246239,0.0,14.898324,0.0,60.520038,33.927113,60.87265,50.033516,33.818139,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1303,60.882138,0.0,1.907494,0.0,38.019589,25.085807,0.800389,2.837877,0.0,89.285757,0.0,14.896258,0.0,61.021112,33.662949,60.794463,50.011739,33.774702,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1304,61.013723,0.0,1.899883,0.0,38.165723,24.942489,0.798679,2.839948,0.0,89.030938,0.0,14.855023,0.0,60.63937,33.74091,60.591336,49.955537,33.661853,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1305,60.704421,0.0,1.909429,0.0,38.050532,25.093137,0.799013,2.851555,0.0,88.760901,0.0,14.849892,0.0,60.394128,33.885012,60.653063,49.97282,33.696146,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
